timestamp,message index,event,event type,start time,start position lat,start position long,end position lat,end position long,total elapsed time,total timer time,total distance,total cycles,total calories,avg heart rate,max heart rate,avg cadence,max cadence,total ascent,total descent,lap trigger,sport,sub sport,avg temperature,max temperature,avg fractional cadence,max fractional cadence,enhanced avg speed,enhanced max speed,min temperature
2025-01-14T19:53:00.000Z,0,lap,stop,2025-01-14T19:45:08.000Z,"56,147209","10,203172","56,146955","10,202262","471,851","359,507","1000,00",523,94,154,160,84,104,7,8,distance,running,generic,21,21,"0,78","0,00","2,782","3,770",20
2025-01-14T19:53:36.000Z,1,lap,stop,2025-01-14T19:53:01.000Z,"56,146928","10,202266","56,146859","10,202291","3,898","3,898","13,45",3,1,158,158,88,88,0,0,sessionEnd,running,generic,21,21,"0,13","0,50","3,450","2,995",21
